row,name,cites,wos_docs,cites_per_paper,groupBy,filterBy,filterValues,subject,institution
14,UNIVERSITY SYSTEM OF OHIO,1578174,,26.26306768068429548518080910618894676407,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
15,BRIGHAM & WOMEN'S HOSPITAL,1546778,,42.33920017518408014671666712287520871541,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
16,UNIVERSITY OF PENNSYLVANIA,1414838,,32.43404704048415936912567053321718398973,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
17,MASSACHUSETTS GENERAL HOSPITAL,1412266,,38.15491435672988598908521100124277300481,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
18,UNIVERSITE PARIS CITE,1390501,,33.89647018672907220515820779094144605334,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
19,PENNSYLVANIA COMMONWEALTH SYSTEM OF HIGHER EDUCATION (PCSHE),1387060,,29.80489062701448278825905711461601272079,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
20,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1376579,,36.442500132366177794250013236617779425,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
21,NATIONAL INSTITUTES OF HEALTH (NIH) - USA,1375118,,47.37865214994487320837927232635060639471,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
22,UNIVERSITY OF WASHINGTON,1326569,,37.94208162915081657752481194405514400938,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
23,UNIVERSITY OF WASHINGTON SEATTLE,1315597,,38.09239366476532414511972666994817152619,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
24,STANFORD UNIVERSITY,1294151,,35.96162503126128879873287576069136076917,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
25,UNIVERSITY OF MICHIGAN SYSTEM,1206913,,32.98928522618559518928522618559518928523,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
26,UNIVERSITY OF MICHIGAN,1206527,,33.02657943720573743567283477499178802146,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
27,IMPERIAL COLLEGE LONDON,1203489,,42.01099591580270185359723531259817781967,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
28,UNIVERSITY OF OXFORD,1201635,,47.2155206286836935166994106090373280943,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
29,UTMD ANDERSON CANCER CENTER,1153305,,43.40465168793045049113695382183583606187,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
30,DUKE UNIVERSITY,1122356,,34.09447431574470670433488259060117257511,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
31,UNIVERSITY OF SYDNEY,1102114,,34.09584209875015468382625912634574928845,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
32,MEMORIAL SLOAN KETTERING CANCER CENTER,1091577,,55.627426998929827243540743005656627427,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
33,UNIVERSITY OF CALIFORNIA LOS ANGELES,1086628,,37.05087288597926895799236224768139661757,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
34,US DEPARTMENT OF VETERANS AFFAIRS,1072043,,31.48807495741056218057921635434412265758,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
35,UNIVERSITY OF PITTSBURGH,1057795,,32.97777154258635740117221598703080184562,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
36,KAROLINSKA INSTITUTET,1041697,,31.80462858364119317314444478368393734925,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
37,VETERANS HEALTH ADMINISTRATION (VHA),1033944,,31.45459523592224148945879346536460710048,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
38,UNIVERSITY OF AMSTERDAM,1012909,,35.2979160858656258712015611931976582102,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
39,COLUMBIA UNIVERSITY,1012204,,37.04721469877754190762023277944513578801,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
40,YALE UNIVERSITY,1010999,,36.88969568707582281252280522513318251478,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
41,UNIVERSITY OF COPENHAGEN,994313,,32.0787520970447799716092399019228287521,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
42,EMORY UNIVERSITY,972081,,37.09524899828277046365197481396680022896,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
43,UNIVERSITY OF COLORADO SYSTEM,945100,,35.60905768433744018688067518179420519197,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
44,UNIVERSITY OF MELBOURNE,912000,,32.54237288135593220338983050847457627119,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
45,NORTHWESTERN UNIVERSITY,910333,,36.0956780333068992862807295796986518636,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
46,UNIVERSITY OF NORTH CAROLINA,904787,,31.53776708843110599881487678204189759141,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
47,CIBER - CENTRO DE INVESTIGACION BIOMEDICA EN RED,889293,,37.03073079325421611492816989381636477202,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
48,DANA-FARBER CANCER INSTITUTE,887251,,60.8164370416066899718966344506134759065,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
49,ERASMUS UNIVERSITY ROTTERDAM,873124,,34.56137434192297035189803269603768356886,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
50,WASHINGTON UNIVERSITY (WUSTL),873006,,37.59877686377535638916404668590378569275,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
51,CLEVELAND CLINIC FOUNDATION,872729,,32.19570590622348470874681816504961817981,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
52,CORNELL UNIVERSITY,867286,,36.25777591973244147157190635451505016722,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
53,RUPRECHT KARLS UNIVERSITY HEIDELBERG,859431,,34.15998251122858619182002464326881036607,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
54,ERASMUS MC,852666,,35.11948597553441245520820462127764734956,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
55,VANDERBILT UNIVERSITY,844237,,37.11910833626450932113964122405909250791,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
56,UNICANCER,839637,,42.57146478730416265274045530598793287025,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
57,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,831191,,34.50930000830357884248110935813335547621,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
58,KING'S COLLEGE LONDON,826595,,36.58147459727385377942998760842627013631,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
59,MONASH UNIVERSITY,820216,,32.98013671089666264575794129473260956976,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
60,UNIVERSITY OF CALIFORNIA SAN DIEGO,806369,,37.6772731520418652462386692832445565835,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
61,OHIO STATE UNIVERSITY,799748,,30.74062115621156211562115621156211562116,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
62,UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,798610,,33.29345061908533789135781881852670196356,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
63,UNIVERSITY OF BARCELONA,790546,,37.06611027756939234808702175543885971493,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
64,KU LEUVEN,790452,,40.02491265380525596232720644083244721252,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
65,UNIVERSITY OF COLORADO ANSCHUTZ MEDICAL CAMPUS,784069,,34.13745210727969348659003831417624521073,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
66,WEILL CORNELL MEDICINE,782764,,36.8030466876674972965348629460717476139,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
67,MCMASTER UNIVERSITY,782291,,40.68287482448385251443132768214675750169,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
68,FREE UNIVERSITY OF BERLIN,768182,,32.17651001089050850297394655273519309709,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
69,HUMBOLDT UNIVERSITY OF BERLIN,766103,,32.22847166715746077152833284253922847167,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
70,CHARITE UNIVERSITATSMEDIZIN BERLIN,761411,,32.41978199778591501319935280592693519544,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
71,STATE UNIVERSITY SYSTEM OF FLORIDA,754612,,24.34939175889774450646962021231970572102,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
72,UNIVERSITY OF BRITISH COLUMBIA,743831,,31.78357475537324274665641157116608981754,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
73,HELMHOLTZ ASSOCIATION,730414,,36.79482141957584000806004735277819757191,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
74,UNIVERSITY OF ALABAMA SYSTEM,726848,,34.93118031526336024605920799692425990004,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
75,SHANGHAI JIAO TONG UNIVERSITY,724300,,19.75130211884050066810286057102342450438,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
76,BAYLOR COLLEGE OF MEDICINE,711344,,30.90381440611695195064731948909549048571,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
77,SEOUL NATIONAL UNIVERSITY (SNU),709042,,25.3973063973063973063973063973063973064,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
78,JOHNS HOPKINS MEDICINE,706910,,38.16390433515089348377692598391189332182,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
79,UNIVERSITY OF ALABAMA BIRMINGHAM,704838,,35.79311395490554539914686166971358927483,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
80,UNIVERSITY HEALTH NETWORK TORONTO,700493,,35.71757087497450540485417091576585763818,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
81,UNIVERSITY OF CAMBRIDGE,698171,,42.86150162686475535637546810731168273068,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
82,UNIVERSITY OF GRONINGEN,695756,,36.36989022477783585990590695243073706221,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
83,SORBONNE UNIVERSITE,692009,,31.81943167187787382747838881736251609343,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
84,UTRECHT UNIVERSITY,688590,,33.23792054834194140078196650094125597336,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
85,NEW YORK UNIVERSITY,662902,,34.38823468382009648804274524044197748612,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
86,VRIJE UNIVERSITEIT AMSTERDAM,660531,,33.07450803665314706324170046567522908217,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
87,UNIVERSITY OF MILAN,656965,,29.86883382586951579904523755398954307797,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
88,WORLD HEALTH ORGANIZATION,655347,,87.20518962075848303393213572854291417166,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
89,UNIVERSITE PARIS SACLAY,652734,,39.06014002752677876847585422775417389743,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
90,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,649414,,48.72188461249906219521344436942006151999,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
91,FUDAN UNIVERSITY,640157,,20.63624641371973824183617549402017987815,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
92,CHINESE ACADEMY OF MEDICAL SCIENCES - PEKING UNION MEDICAL COLLEGE,636310,,19.19660904455908528675294898482517271548,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
93,UNIVERSITY OF CALIFORNIA LOS ANGELES MEDICAL CENTER,633903,,36.14042189281641961231470923603192702395,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
94,UNIVERSITY OF OTTAWA,631460,,36.7063884206243097134220775446143114573,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
95,UNIVERSIDADE DE SAO PAULO,627088,,23.57030633339597819958654388272881037399,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
96,COPENHAGEN UNIVERSITY HOSPITAL,622914,,32.87318592010132460815874188611536228825,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
97,MCGILL UNIVERSITY,615473,,32.97824572683920055725231741949311471896,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
98,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER,613302,,31.67718609575951655389700945199111616136,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
99,UNIVERSITY OF QUEENSLAND,611722,,31.15149971991648418801242552324693181239,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
100,UNIVERSITY OF BIRMINGHAM,608709,,39.2892919382947137416897953914671141806,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
101,UNIVERSITY OF OSLO,599379,,35.47041069949106403124630133743638300391,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
102,SUN YAT SEN UNIVERSITY,599046,,19.51035695674830640958832725377800937989,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
103,UNIVERSITY OF MUNICH,598709,,29.47708138447146866230121608980355472404,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
104,OREGON HEALTH & SCIENCE UNIVERSITY,593253,,38.75444212176639665534361118369480010452,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
105,UNIVERSITY OF CHICAGO,589360,,39.07963662887076453816059942974603806114,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
106,UTRECHT UNIVERSITY MEDICAL CENTER,587491,,32.22130203477211649207480941150660889596,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
107,TEL AVIV UNIVERSITY,582319,,26.28267737858819281458747066257447192634,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
108,FEINBERG SCHOOL OF MEDICINE,581916,,30.94145796777795501674908278832349657043,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
109,UNIVERSITY OF MANCHESTER,578435,,35.63108291240606135271652088209929777011,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
110,UTAH SYSTEM OF HIGHER EDUCATION,576794,,28.24928984229601332157899892251934567538,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
111,UNIVERSITY OF NEW SOUTH WALES SYDNEY,574032,,32.15325155436061166190556209040497395396,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
112,UNIVERSITY OF MINNESOTA SYSTEM,573503,,29.45118882555333025214399424844656704154,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
113,NSW HEALTH,572396,,30.69476619476619476619476619476619476619,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
114,UNIVERSITY OF UTAH,571042,,28.66388916775424154201385403071980724827,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
115,UNIV BRETAGNE LOIRE,569248,,28.62844498088915711124522228927781130557,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
116,UNIVERSITY OF ZURICH,568091,,28.2239169316375198728139904610492845787,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
117,UNIVERSITY OF CALGARY,562825,,34.27262209231518694434295457313360126659,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
118,LEIDEN UNIVERSITY,558431,,30.65438875775374650052149091507932151287,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
119,NIH NATIONAL CANCER INSTITUTE (NCI),555640,,50.39361509160166878287683656811173589697,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
120,UNIVERSITY OF MINNESOTA TWIN CITIES,555400,,29.20391208328951519612998212220002103271,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
121,CASE WESTERN RESERVE UNIVERSITY,554776,,31.90384725976191845419518086146414399908,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
122,NATIONAL UNIVERSITY OF SINGAPORE,552378,,29.90352966652230402771762667821567778259,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
123,UNIVERSITY OF EDINBURGH,551646,,47.40855964248882777586799587487108972155,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
124,UNIVERSITY OF ALBERTA,548045,,33.07852486721390632544664413326895219701,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
125,UNIVERSITE DE MONTREAL,547008,,33.58143532445208422862054146970348087667,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
126,BETH ISRAEL DEACONESS MEDICAL CENTER,534084,,34.80054733824200169414217762429139245455,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
127,LEIDEN UNIVERSITY MEDICAL CENTER (LUMC),534027,,30.64893250688705234159779614325068870523,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
128,HOSPITAL CLINIC DE BARCELONA,531447,,39.31402574345317354638260097647581003107,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
129,MEDICAL UNIVERSITY OF VIENNA,530366,,29.38315789473684210526315789473684210526,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
130,MAASTRICHT UNIVERSITY,528263,,28.37987536263027828516170624261308692382,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
131,UNIVERSITY OF SOUTHERN CALIFORNIA,527055,,28.91934156378600823045267489711934156379,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
132,AARHUS UNIVERSITY,525926,,30.37050297395622798406190448692036726916,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
133,ACADEMIC MEDICAL CENTER AMSTERDAM,519160,,51.15884903429247142294048088293259755617,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
134,RADBOUD UNIVERSITY NIJMEGEN,518834,,29.3408358310241474862862636430469942883,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
135,DAVID GEFFEN SCHOOL OF MEDICINE AT UCLA,516693,,36.84085561497326203208556149732620320856,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
136,UNIVERSITY OF BERN,512621,,30.55498599272813971508612982058770936401,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
137,CAPITAL MEDICAL UNIVERSITY,510694,,15.9866645797464391923618719674440444514,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
138,INDIANA UNIVERSITY SYSTEM,509246,,28.81817667364608680889593118669005715579,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
139,LEIDEN UNIVERSITY - EXCL LUMC,508551,,31.38235112619561863622338784325825362542,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
140,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE (CNRS),508371,,22.25013130252100840336134453781512605042,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
141,UNIVERSITY OF GLASGOW,504973,,48.74727290278984457959262477073076551791,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
142,BOSTON UNIVERSITY,504791,,35.18688136065802314233932803568939077095,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
143,PEKING UNIVERSITY,502683,,18.92275550536420101637492941840767927724,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
144,GERMAN CANCER RESEARCH CENTER (DKFZ),499459,,42.63050529190850119494708091498805052919,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
145,LUND UNIVERSITY,494785,,31.45486331849968213604577240940877304514,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
146,YONSEI UNIVERSITY,491764,,22.35392517841720078185372062366471203237,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
147,LONDON SCHOOL OF HYGIENE & TROPICAL MEDICINE,491212,,50.07768375981241716790702416148435110613,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
148,SAPIENZA UNIVERSITY ROME,487831,,25.54891588980831674871687441080967843302,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
149,JOHNS HOPKINS BLOOMBERG SCHOOL OF PUBLIC HEALTH,480619,,43.74035311248634874408445576993083363669,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
150,CHINESE UNIVERSITY OF HONG KONG,479394,,41.94173228346456692913385826771653543307,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
151,STATE UNIVERSITY OF NEW YORK (SUNY) SYSTEM,477418,,26.4585457769895810241631567279982265573,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
152,EGYPTIAN KNOWLEDGE BANK (EKB),473177,,16.46348422114748964893357920740405692217,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
153,UNIVERSITY OF HELSINKI,471716,,34.72841051314142678347934918648310387985,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
154,UNIVERSITY HOSPITAL LEUVEN,465947,,40.70828236938668530491001223134719552682,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
155,KAROLINSKA UNIVERSITY HOSPITAL,462110,,32.38332165381920112123335669236159775753,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
156,RIGSHOSPITALET,461790,,30.63893312101910828025477707006369426752,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
157,BOSTON CHILDREN'S HOSPITAL,460590,,28.54248001487265290946272541364565904443,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
158,GUSTAVE ROUSSY,453741,,61.61610537751222161868549701249321021184,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
159,CENTERS FOR DISEASE CONTROL & PREVENTION - USA,449340,,51.95282691640652098508498092265001734305,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
160,UNIVERSITY OF SOUTHERN DENMARK,448410,,30.61864117446227381358825537726186411745,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
161,UNIVERSITY OF GOTHENBURG,445419,,33.26256440893137181689194234933910835636,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
162,QUEEN MARY UNIVERSITY LONDON,444518,,38.88706149943137083369783920916805178899,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
163,GHENT UNIVERSITY,442712,,35.86745523778659969213319290285992060277,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
164,GUY'S & ST THOMAS' NHS FOUNDATION TRUST,442224,,40.13650390270466509348339081502995098929,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
165,PEKING UNION MEDICAL COLLEGE,439270,,17.86158663034196722644654983125279551092,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
166,UNIVERSITY OF WISCONSIN SYSTEM,438922,,26.34902149117541121383119221995437627566,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
167,NATIONAL & KAPODISTRIAN UNIVERSITY OF ATHENS,438542,,29.39289544235924932975871313672922252011,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
168,UNIVERSITY OF WESTERN AUSTRALIA,436899,,34.17278060226828314430973797418850215096,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
169,UNIVERSITY OF PADUA,433168,,28.03676375404530744336569579288025889968,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
170,ZHEJIANG UNIVERSITY,432520,,16.89333281256102800453071905636058274421,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
171,HUAZHONG UNIVERSITY OF SCIENCE & TECHNOLOGY,431160,,20.67517023113071832741920015344777980244,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
172,UPPSALA UNIVERSITY,427199,,34.66961532218795650056808959584483038468,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
173,UNIVERSITY OF BRISTOL,426413,,44.21995229700300736285388364616820491548,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
174,UNIVERSITY OF BOLOGNA,420287,,36.40109128702580980426121600554304521046,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
175,YONSEI UNIVERSITY HEALTH SYSTEM,417942,,22.17434210526315789473684210526315789474,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
176,UNIVERSITY OF WISCONSIN MADISON,413896,,27.65390525823478318968397140375492750718,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
177,UNIVERSITY OF HONG KONG,406925,,35.44951650840665563202369544385399425037,Institutions,ResearchFields,CLINICAL MEDICINE,Clinical Medicine,
