row,name,cites,wos_docs,cites_per_paper,groupBy,filterBy,filterValues,subject,institution
18,HUAZHONG AGRICULTURAL UNIVERSITY,97482,,20.07868177136972193614830072090628218332,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
19,UNIVERSIDADE DE SAO PAULO,95242,,15.43880693791538336845517912141351920895,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
20,JIANGSU UNIVERSITY,89040,,21.80215475024485798237022526934378060725,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
21,STATE UNIVERSITY SYSTEM OF FLORIDA,86527,,16.72989172467130703789636504253673627224,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
22,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE (CNRS),81348,,19.77826404084609773887673231218088986142,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
23,CORNELL UNIVERSITY,78744,,22.17516192621796676992396508025908194875,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
24,UNIVERSITY OF CALIFORNIA DAVIS,78346,,20.04759467758444216990788126919140225179,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
25,UNIVERSITY OF QUEENSLAND,76491,,22.49073801822993237283152014113496030579,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
26,UNIVERSIDADE ESTADUAL DE CAMPINAS,74547,,21.5703125,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
27,NORTHEAST AGRICULTURAL UNIVERSITY - CHINA,72600,,18.66803805605554127024942144510156852661,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
28,UNIVERSITY OF MASSACHUSETTS SYSTEM,72467,,35.05902273826802128688921141751330430576,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
29,UNIVERSITY OF FLORIDA,71344,,16.44249827149112698778520396404701544135,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
30,NANCHANG UNIVERSITY,71192,,26.10634396773010634396773010634396773011,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
31,BEIJING TECHNOLOGY & BUSINESS UNIVERSITY,70943,,22.40069466371960846226712977581307230818,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
32,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA (EMBRAPA),70139,,10.65294653705953827460510328068043742406,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
33,AGRICULTURE & AGRI FOOD CANADA,69358,,24.09937456567060458651841556636553161918,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
34,UNIVERSITY OF MASSACHUSETTS AMHERST,68947,,36.47989417989417989417989417989417989418,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
35,COMMONWEALTH SCIENTIFIC & INDUSTRIAL RESEARCH ORGANISATION (CSIRO),68748,,25.96223564954682779456193353474320241692,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
36,INSTITUT AGRO,68717,,17.75174373546887109274089382588478429346,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
37,CONSIGLIO NAZIONALE DELLE RICERCHE (CNR),67951,,21.42213114754098360655737704918032786885,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
38,UNIVERSITY OF COPENHAGEN,67924,,21.95345830639948287007110536522301228184,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
39,CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS (CONICET),66222,,16.04215116279069767441860465116279069767,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
40,UNIVERSITY OF GUELPH,60087,,21.71557643657390675822190097578604987351,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
41,GHENT UNIVERSITY,60061,,22.24481481481481481481481481481481481481,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
42,SOUTH CHINA AGRICULTURAL UNIVERSITY,59314,,15.7081567796610169491525423728813559322,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
43,MINIST AGR,57661,,23.09211053263916700040048057669203043652,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
44,UNIVERSITY SYSTEM OF OHIO,57149,,19.20974789915966386554621848739495798319,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
45,AARHUS UNIVERSITY,57144,,19.97343586158685774204823488290807409997,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
46,UNIVERSITY COLLEGE DUBLIN,56373,,29.14839710444674250258531540847983453981,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
47,TEAGASC,54923,,23.84845853234910985670864090316977854972,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
48,UNIVERSITY OF NAPLES FEDERICO II,54662,,23.16186440677966101694915254237288135593,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
49,UNIVERSITY OF ILLINOIS SYSTEM,53535,,19.84983314794215795328142380422691879867,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
50,UNIVERSITY OF MILAN,51830,,20.99230457675172134467395706763872012961,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
51,UK RESEARCH & INNOVATION (UKRI),51153,,26.71174934725848563968668407310704960836,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
52,PURDUE UNIVERSITY SYSTEM,50989,,20.12194159431728492501973164956590370955,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
53,UNIVERSITY OF WESTERN AUSTRALIA,50848,,23.36764705882352941176470588235294117647,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
54,PURDUE UNIVERSITY,50847,,20.14540412044374009508716323296354992076,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
55,UNIVERSITY OF AGRICULTURE FAISALABAD,49770,,14.83015494636471990464839094159713945173,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
56,UNIVERSITY OF WISCONSIN SYSTEM,49678,,18.76057401812688821752265861027190332326,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
57,UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN,49414,,20.48673300165837479270315091210613598673,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
58,UNIVERSITI PUTRA MALAYSIA,49026,,17.65430320489737126395390709398631616853,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
59,SOUTHWEST UNIVERSITY - CHINA,48558,,17.17043847241867043847241867043847241867,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
60,UNIVERSITY OF WISCONSIN MADISON,47679,,19.3110571081409477521263669501822600243,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
61,YANGZHOU UNIVERSITY,47513,,15.7119708994708994708994708994708994709,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
62,TEXAS A&M UNIVERSITY SYSTEM,47102,,17.01661849710982658959537572254335260116,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
63,ISLAMIC AZAD UNIVERSITY,46759,,13.90809042236763831052944675788221296847,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
64,UNIVERSIDADE ESTADUAL PAULISTA,46599,,9.87057826731624655793264138953611522982,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
65,UNIVERSITE PARIS SACLAY,46513,,22.31909788867562380038387715930902111324,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
66,UNIVERSITY OF MINNESOTA SYSTEM,46464,,18.39429928741092636579572446555819477435,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
67,HELMHOLTZ ASSOCIATION,46399,,24.43338599262769878883622959452343338599,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
68,MICHIGAN STATE UNIVERSITY,46187,,19.30894648829431438127090301003344481605,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
69,FUJIAN AGRICULTURE & FORESTRY UNIVERSITY,46135,,18.35123309466984884645982498011137629276,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
70,LEIBNIZ ASSOCIATION,45579,,23.23088685015290519877675840978593272171,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
71,CIBER - CENTRO DE INVESTIGACION BIOMEDICA EN RED,45538,,24.05599577390385631273111463285789751717,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
72,UNIVERSIDADE DO PORTO,45520,,22.43469689502217841301133563331690487925,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
73,UNIVERSITY OF SYDNEY,45402,,22.71235617808904452226113056528264132066,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
74,UNIVERSITY OF NEBRASKA SYSTEM,45275,,20.42174109156517816869643662607126747857,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
75,TIANJIN UNIVERSITY SCIENCE & TECHNOLOGY,45053,,21.63928914505283381364073006724303554275,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
76,WASHINGTON STATE UNIVERSITY,44979,,19.06697753285290377278507842306061890632,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
77,UNIVERSITY OF ALBERTA,44128,,23.7758620689655172413793103448275862069,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
78,BIOTECHNOLOGY AND BIOLOGICAL SCIENCES RESEARCH COUNCIL (BBSRC),44066,,26.26102502979737783075089392133492252682,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
79,UNIV BRETAGNE LOIRE,43884,,20.52572497661365762394761459307764265669,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
80,UNIVERSITY OF MELBOURNE,43678,,20.57371643900141309467734338200659444183,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
81,UNIVERSITY HOHENHEIM,43508,,18.5456095481670929241261722080136402387,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
82,UNIVERSITY OF MINNESOTA TWIN CITIES,43396,,18.30282581189371573175875158161113454239,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
83,SWISS FEDERAL INSTITUTES OF TECHNOLOGY DOMAIN,43288,,27.03810118675827607745159275452841973766,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
84,TEXAS A&M UNIVERSITY COLLEGE STATION,43264,,17.77485620377978635990139687756778964667,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
85,SWEDISH UNIVERSITY OF AGRICULTURAL SCIENCES,43247,,19.5687782805429864253393665158371040724,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
86,TECHNICAL UNIVERSITY OF MUNICH,43207,,21.107474352711284807034684904738641915,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
87,UNIVERSITY OF VALENCIA,43042,,28.58034528552456839309428950863213811421,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
88,UNIVERSITY OF GOTTINGEN,42929,,26.79712858926342072409488139825218476904,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
89,UNIVERSITY SYSTEM OF GEORGIA,42867,,14.50169147496617050067658998646820027064,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
90,UNIVERSITY OF NEBRASKA LINCOLN,42801,,20.67681159420289855072463768115942028986,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
91,RUTGERS UNIVERSITY SYSTEM,42554,,24.30268418046830382638492290119931467733,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
92,SHANGHAI JIAO TONG UNIVERSITY,42444,,18.71428571428571428571428571428571428571,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
93,SHANDONG AGRICULTURAL UNIVERSITY,42394,,18.00934579439252336448598130841121495327,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
94,UNIVERSITE DE MONTPELLIER,42310,,14.73702542668059909439219784047370254267,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
95,SICHUAN AGRICULTURAL UNIVERSITY,42055,,16.04540251812285387256772224341854254101,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
96,RUTGERS UNIVERSITY NEW BRUNSWICK,42012,,24.27036395147313691507798960138648180243,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
97,UNIVERSITY OF BOLOGNA,41986,,20.25373854317414375301495417269657501206,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
98,KING SAUD UNIVERSITY,41878,,12.51210038840752913056468479235135942635,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
99,HARVARD UNIVERSITY,41765,,22.66142159522517634291915355398806294086,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
100,COUNCIL OF SCIENTIFIC & INDUSTRIAL RESEARCH (CSIR) - INDIA,41630,,18.33113166006164685160722148833113166006,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
101,OHIO STATE UNIVERSITY,41505,,18.99542334096109839816933638443935926773,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
102,IOWA STATE UNIVERSITY,41140,,20.41687344913151364764267990074441687345,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
103,"NANJING INSTITUTE OF SOIL SCIENCE, CAS",40712,,25.99744572158365261813537675606641123883,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
104,KANSAS STATE UNIVERSITY,40576,,17.28109028960817717206132879045996592845,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
105,KU LEUVEN,40480,,22.55153203342618384401114206128133704735,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
106,CIRAD,40454,,15.80851895271590465025400547088706525987,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
107,PENNSYLVANIA COMMONWEALTH SYSTEM OF HIGHER EDUCATION (PCSHE),39780,,18.72881355932203389830508474576271186441,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
108,UNIVERSIDADE FEDERAL DE VICOSA,39547,,10.38524159663865546218487394957983193277,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
109,AGROPARISTECH,39391,,20.56971279373368146214099216710182767624,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
110,"INSTITUTE OF SOIL & WATER CONSERVATION (ISWC), CAS",38399,,24.27243994943109987357774968394437420986,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
111,NORTH CAROLINA STATE UNIVERSITY,38340,,15.54114308877178759627077421970004053506,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
112,DALIAN POLYTECHNIC UNIVERSITY,37557,,16.42195015303891560996939221687800612156,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
113,UNIVERSITY OF AUCKLAND,37487,,26.49257950530035335689045936395759717314,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
114,ANHUI AGRICULTURAL UNIVERSITY,37284,,18.54002983590253605171556439582297364495,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
115,CONSIGLIO PER LA RICERCA IN AGRICOLTURA E L'ANALISI DELL'ECONOMIA AGRARIA (CREA),37268,,18.82222222222222222222222222222222222222,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
116,UNIVERSITY COLLEGE CORK,36563,,27.82572298325722983257229832572298325723,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
117,UNIVERSITY OF TEHRAN,36115,,19.1896918172157279489904357066950053135,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
118,UNIVERSITY OF GEORGIA,35998,,13.76596558317399617590822179732313575526,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
119,UNIVERSITY OF GRANADA,35891,,21.16214622641509433962264150943396226415,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
120,MCGILL UNIVERSITY,35857,,21.39439140811455847255369928400954653938,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
121,UNIVERSIDADE DE VIGO,35741,,24.63197794624396967608545830461750516885,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
122,NATIONAL UNIVERSITY OF SINGAPORE,35186,,24.95460992907801418439716312056737588652,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
123,UNIVERSITY OF LONDON,35038,,19.85155807365439093484419263456090651558,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
124,SHENYANG AGRICULTURAL UNIVERSITY,34782,,15.64642375168690958164642375168690958165,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
125,US DEPT HLTH HUMAN SERVICES,34743,,20.96741098370549185274592637296318648159,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
126,ETH ZURICH,34544,,28.47815333882934872217642209398186314922,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
127,OCEAN UNIVERSITY OF CHINA,34382,,19.63563677898343803540833809251856082239,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
128,"INSTITUTE OF FOOD SCIENCE & TECHNOLOGY, CAAS",33406,,21.08964646464646464646464646464646464646,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
129,MASSEY UNIVERSITY,33337,,18.38775510204081632653061224489795918367,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
130,INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE (INSERM),33211,,21.0329322355921469284357188093730208993,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
131,NANJING FORESTRY UNIVERSITY,32896,,14.68571428571428571428571428571428571429,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
132,UNIVERSITY OF BELGRADE,32175,,16.70560747663551401869158878504672897196,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
133,SEOUL NATIONAL UNIVERSITY (SNU),32057,,15.0573038985439173320807891028651949272,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
134,PENNSYLVANIA STATE UNIVERSITY,32030,,17.76483638380476982806433721575152523572,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
135,"INSTITUTE OF GEOGRAPHIC SCIENCES & NATURAL RESOURCES RESEARCH, CAS",31999,,22.95480631276901004304160688665710186514,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
136,"INSTITUTE OF AGRICULTURAL RESOURCES & REGIONAL PLANNING, CAAS",31844,,27.33390557939914163090128755364806866953,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
137,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT (IRD),31674,,18.63176470588235294117647058823529411765,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
138,UNIVERSITY OF HELSINKI,31673,,21.10126582278481012658227848101265822785,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
139,UNIVERSITY OF BRITISH COLUMBIA,31442,,24.00152671755725190839694656488549618321,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
140,UNIVERSITY SYSTEM OF MARYLAND,31409,,23.19719350073855243722304283604135893648,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
141,MINIST AGR & RURAL AFFAIRS,31298,,10.85605272285813388831078737426292056885,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
142,OREGON STATE UNIVERSITY,31118,,18.64469742360695026962252846015578190533,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
143,INDIAN INSTITUTE OF TECHNOLOGY SYSTEM (IIT SYSTEM),30941,,18.77487864077669902912621359223300970874,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
144,UNIVERSIDADE DE LISBOA,30871,,18.09554513481828839390386869871043376319,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
145,UNIVERSITY OF TURIN,30811,,19.56253968253968253968253968253968253968,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
146,UNIVERSITY OF ADELAIDE,30755,,17.53420752565564424173318129988597491448,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
147,UNIVERSITY OF PADUA,30710,,17.11817168338907469342251950947603121516,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
148,UNIVERSIDADE FEDERAL DE SANTA MARIA (UFSM),30663,,11.47138047138047138047138047138047138047,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
149,PENNSYLVANIA STATE UNIVERSITY - UNIVERSITY PARK,30639,,18.10815602836879432624113475177304964539,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
150,UNIVERSITY OF BONN,30592,,19.96866840731070496083550913838120104439,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
151,COLORADO STATE UNIVERSITY SYSTEM,30511,,23.04456193353474320241691842900302114804,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
152,COLORADO STATE UNIVERSITY FORT COLLINS,30447,,23.08339651250947687642153146322971948446,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
153,HEFEI UNIVERSITY OF TECHNOLOGY,30417,,23.41570438799076212471131639722863741339,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
154,UNIVERSITA DEGLI STUDI DI BARI ALDO MORO,30358,,19.63648124191461836998706338939197930142,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
155,SUN YAT SEN UNIVERSITY,30260,,21.67621776504297994269340974212034383954,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
156,LANZHOU UNIVERSITY,30071,,18.13691194209891435464414957780458383595,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
157,UNIVERSITAT POLITECNICA DE VALENCIA,29958,,19.10586734693877551020408163265306122449,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
158,UNIVERSITY OF SASKATCHEWAN,29708,,20.05941931127616475354490209318028359217,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
159,CIBEROBN,29638,,27.54460966542750929368029739776951672862,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
160,UNIVERSITY OF LEEDS,29529,,29.64759036144578313253012048192771084337,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
161,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,29457,,14.23043478260869565217391304347826086957,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
162,PEKING UNIVERSITY,29382,,20.20770288858321870701513067400275103164,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
163,HAINAN UNIVERSITY,29350,,15.29442417926003126628452318916102136529,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
164,UNIVERSIDADE FEDERAL DE LAVRAS,29242,,10.10086355785837651122625215889464594128,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
165,HUNAN AGRICULTURAL UNIVERSITY,29158,,15.20229405630865484880083420229405630865,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
166,UNIVERSITY OF READING,28971,,26.1,Institutions,ResearchFields,AGRICULTURAL SCIENCES,Agricultural Sciences,
