row,name,cites,wos_docs,cites_per_paper,groupBy,filterBy,filterValues,subject,institution
30,ACTA BIOMATERIALIA,252193,,39.36210394880599344466989230529108787264,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
31,MATERIALS LETTERS,239923,,12.31764041482698428996816921655200739296,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
32,JOURNAL OF MATERIALS SCIENCE-MATERIALS IN ELECTRONICS,227393,,10.18648927115531066612910451104242261345,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
33,ENERGY STORAGE MATERIALS,226935,,54.32966243715585348336126406511850610486,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
34,JOURNAL OF MATERIALS CHEMISTRY B,221327,,24.76801700984780662488809310653536257833,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
35,SURFACE & COATINGS TECHNOLOGY,210034,,19.05070294784580498866213151927437641723,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
36,JOURNAL OF MATERIALS SCIENCE,198577,,16.25016366612111292962356792144026186579,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
37,CORROSION SCIENCE,194532,,31.48276420132707557857258456060851270432,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
38,JOURNAL OF MATERIALS SCIENCE & TECHNOLOGY,192546,,31.88375558867362146050670640834575260805,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
39,ADVANCED OPTICAL MATERIALS,190868,,26.6203626220362622036262203626220362622,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
40,NATURE REVIEWS MATERIALS,188247,,390.553941908713692946058091286307053942,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
41,JOURNAL OF MATERIALS RESEARCH AND TECHNOLOGY-JMR&T,184676,,13.3455701690995808642867466396878161584,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
42,MATERIALS CHEMISTRY AND PHYSICS,180841,,14.58159974197710046766650540235445895823,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
43,SCIENCE,179734,,424.903073286052009456264775413711583924,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
44,ACS APPLIED ENERGY MATERIALS,174040,,18.24127449952835132585682842469342836181,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
45,ADVANCED HEALTHCARE MATERIALS,167296,,28.40339558573853989813242784380305602716,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
46,ACS APPLIED NANO MATERIALS,165631,,13.5363680941484145145472376593658058189,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
47,JOURNAL OF THE EUROPEAN CERAMIC SOCIETY,161162,,21.39129280594637642686487921422882930714,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
48,NANOTECHNOLOGY,158991,,14.43011435832274459974587039390088945362,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
49,SOFT MATTER,154691,,15.97222509034589571502323180175529168818,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
50,SOLAR ENERGY MATERIALS AND SOLAR CELLS,151008,,27.30705244122965641952983725135623869801,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
51,COMPOSITES SCIENCE AND TECHNOLOGY,149922,,33.52459749552772808586762075134168157424,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
52,COMPOSITES PART A-APPLIED SCIENCE AND MANUFACTURING,147360,,32.22392302645965449376776732998031926525,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
53,SCRIPTA MATERIALIA,145700,,27.10193452380952380952380952380952380952,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
54,MATERIALS SCIENCE & ENGINEERING C-MATERIALS FOR BIOLOGICAL APPLICATIONS,143820,,38.55764075067024128686327077747989276139,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
55,CEMENT AND CONCRETE RESEARCH,137670,,56.23774509803921568627450980392156862745,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
56,MATERIALS SCIENCE AND ENGINEERING C-MATERIALS FOR BIOLOGICAL APPLICATIONS,135674,,38.93084648493543758967001434720229555237,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
57,SCIENCE ADVANCES,129925,,87.66869095816464237516869095816464237517,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
58,MICROPOROUS AND MESOPOROUS MATERIALS,129890,,21.63391072618254497001998667554963357761,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
59,CEMENT & CONCRETE COMPOSITES,128138,,40.043125,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
60,NATURE,126369,,352.002785515320334261838440111420612813,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
61,CELLULOSE,125920,,20.78230731143753094570061066182538372669,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
62,ADVANCED MATERIALS INTERFACES,119607,,20.13246928126578017168826796835549570779,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
63,MATERIALS RESEARCH EXPRESS,118605,,8.20228215767634854771784232365145228216,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
64,OPTICAL MATERIALS,117128,,11.44386907669760625305324865657059110894,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
65,JOURNAL OF MATERIALS PROCESSING TECHNOLOGY,114430,,27.07120889519753962621244381357937071209,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
66,MATERIALS CHARACTERIZATION,112747,,16.8455102345734349320185268190646944569,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
67,METALS,112111,,8.40538311590943169890538311590943169891,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
68,NANO-MICRO LETTERS,111940,,78.72011251758087201125175808720112517581,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
69,JOURNAL OF THE AMERICAN CERAMIC SOCIETY,110611,,15.80157142857142857142857142857142857143,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
70,MATERIALS TODAY,108644,,93.25665236051502145922746781115879828326,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
71,PROGRESS IN MATERIALS SCIENCE,107860,,144.584450402144772117962466487935656836,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
72,PROGRESS IN ORGANIC COATINGS,105843,,20.57601088646967340590979782270606531882,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
73,MATERIALS HORIZONS,101180,,36.33034111310592459605026929982046678636,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
74,INTERNATIONAL JOURNAL OF FATIGUE,101168,,20.99356713010998132392612575223075326831,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
75,AIP ADVANCES,100994,,6.52753360910031023784901758014477766287,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
76,COMPUTATIONAL MATERIALS SCIENCE,97690,,14.24260096223939349759440151625601399621,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
77,MATERIALS TODAY COMMUNICATIONS,97075,,7.64972419227738376674546887312844759653,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
78,ACS BIOMATERIALS SCIENCE & ENGINEERING,96509,,20.75016125564394753816383573425069877446,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
79,BIOMATERIALS SCIENCE,95355,,23.16690962099125364431486880466472303207,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
80,MATERIALS RESEARCH BULLETIN,93636,,18.12894482090997095837366892545982575024,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
81,BIOACTIVE MATERIALS,91456,,44.31007751937984496124031007751937984496,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
82,MATERIALS SCIENCE IN SEMICONDUCTOR PROCESSING,91051,,13.89031273836765827612509534706331045004,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
83,COATINGS,89719,,8.39436751497005988023952095808383233533,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
84,VACUUM,87267,,12.24284511784511784511784511784511784512,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
85,ADVANCED ELECTRONIC MATERIALS,86593,,24.52364769187199093741149815916171056358,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
86,JOURNAL OF THE MECHANICAL BEHAVIOR OF BIOMEDICAL MATERIALS,84697,,16.98015236567762630312750601443464314354,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
87,ADVANCED MATERIALS TECHNOLOGIES,83849,,19.58631160943704741882737678112590516235,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
88,WEAR,83062,,19.29879182156133828996282527881040892193,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
89,SMALL METHODS,82091,,26.05236432878451285306251983497302443669,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
90,SMART MATERIALS AND STRUCTURES,81287,,16.32924869425472077139413419043792687826,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
91,POLYMER COMPOSITES,75800,,10.60288152189117359071198769058609595748,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
92,POLYMER TESTING,74469,,19.16833976833976833976833976833976833977,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
93,PHYSICAL REVIEW MATERIALS,72581,,13.42849213691026827012025901942645698427,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
94,CRYSTALS,70455,,7.40306819375853735420825890511715876852,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
95,MATERIALS CHEMISTRY FRONTIERS,68750,,23.46416382252559726962457337883959044369,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
96,JOURNAL OF MATERIALS ENGINEERING AND PERFORMANCE,67767,,6.67918391484328799526907155529272619752,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
97,JOURNAL OF ELECTRONIC MATERIALS,67392,,7.85729275970619097586568730325288562434,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
98,SURFACES AND INTERFACES,66384,,10.81524926686217008797653958944281524927,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
99,METALLURGICAL AND MATERIALS TRANSACTIONS A-PHYSICAL METALLURGY AND MATERIALS SCIENCE,65592,,12.73383808969132207338380896913220733838,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
100,APPLIED MATERIALS TODAY,64920,,24.36022514071294559099437148217636022514,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
101,SUSTAINABLE ENERGY & FUELS,64789,,18.33823945655250495329748089442400226436,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
102,ADVANCED ENGINEERING MATERIALS,64157,,11.83708487084870848708487084870848708487,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
103,DIAMOND AND RELATED MATERIALS,59727,,10.83974591651542649727767695099818511797,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
104,2D MATERIALS,59629,,30.6418293936279547790339157245632065776,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
105,THIN SOLID FILMS,59523,,10.25551343900758097863542384562370778773,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
106,ACS APPLIED POLYMER MATERIALS,58901,,10.21345586960291312640887809953181897,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
107,NPJ COMPUTATIONAL MATERIALS,58407,,35.85451197053406998158379373848987108656,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
108,SOLAR RRL,57112,,19.49880505291908501194947080914988050529,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
109,JOURNAL OF NANOSCIENCE AND NANOTECHNOLOGY,56029,,6.5172734674886588344771431894847039665,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
110,MATTER,55515,,44.48317307692307692307692307692307692308,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
111,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH PART A,52990,,20.40431266846361185983827493261455525606,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
112,TRANSACTIONS OF NONFERROUS METALS SOCIETY OF CHINA,52285,,15.91628614916286149162861491628614916286,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
113,JOM,51519,,10.41629599676506267691063485644965628791,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
114,SCIENCE CHINA-MATERIALS,50670,,19.8939929328621908127208480565371024735,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
115,BIORESOURCES,50178,,7.81223727230266230733302195235871088277,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
116,NANOSCALE ADVANCES,50032,,13.88235294117647058823529411764705882353,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
117,HYDROMETALLURGY,49781,,23.27302477793361383824216923796166432913,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
118,MATERIALS SCIENCE AND ENGINEERING B-ADVANCED FUNCTIONAL SOLID-STATE MATERIALS,48638,,11.95918367346938775510204081632653061224,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
119,JOURNAL OF MAGNESIUM AND ALLOYS,47539,,32.27359131025118805159538357094365241005,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
120,APL MATERIALS,47336,,19.62520729684908789386401326699834162521,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
121,OPTICAL MATERIALS EXPRESS,47308,,12.80324763193504736129905277401894451962,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
122,INTERMETALLICS,46582,,17.47917448405253283302063789868667917448,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
123,RARE METALS,46265,,15.78471511429546229955646537018082565677,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
124,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,45971,,78.18197278911564625850340136054421768707,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
125,CASE STUDIES IN CONSTRUCTION MATERIALS,45625,,10.09179385091793850917938509179385091794,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
126,INTERNATIONAL JOURNAL OF REFRACTORY METALS & HARD MATERIALS,45507,,15.45754076086956521739130434782608695652,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
127,JOURNAL OF MATERIALS RESEARCH,45364,,11.85676947203345530580240460010454783063,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
128,MATERIALS TODAY ENERGY,44812,,25.1047619047619047619047619047619047619,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
129,MATERIALS AND STRUCTURES,43564,,18.67295327903986283754822117445349335619,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
130,BIOFABRICATION,42773,,36.46462063086104006820119352088661551577,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
131,JOURNAL OF NANOMATERIALS,42737,,13.69775641025641025641025641025641025641,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
132,ACS APPLIED ELECTRONIC MATERIALS,41774,,9.86865107488778643987715568154972832506,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
133,ADVANCED COMPOSITES AND HYBRID MATERIALS,41346,,31.56183206106870229007633587786259541985,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
134,ADVANCES IN MATERIALS SCIENCE AND ENGINEERING,40593,,9.48877980364656381486676016830294530154,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
135,MATERIALS TODAY CHEMISTRY,40256,,15.21965973534971644612476370510396975425,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
136,MECHANICS OF ADVANCED MATERIALS AND STRUCTURES,39767,,10.82979302832244008714596949891067538126,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
137,COMPOSITES COMMUNICATIONS,39667,,18.44976744186046511627906976744186046512,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
138,NPG ASIA MATERIALS,38735,,43.81787330316742081447963800904977375566,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
139,METALLURGICAL AND MATERIALS TRANSACTIONS B-PROCESS METALLURGY AND MATERIALS PROCESSING SCIENCE,38181,,11.2828014184397163120567375886524822695,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
140,MATERIALS TODAY PHYSICS,37320,,24.39215686274509803921568627450980392157,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
141,JOURNAL OF NANOPARTICLE RESEARCH,36797,,10.75935672514619883040935672514619883041,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
142,ACS MATERIALS LETTERS,36689,,19.17877679038159958180867746994249869315,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
143,SILICON,36210,,8.93412287194670614359733530717986676536,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
144,JOURNAL OF COMPOSITE MATERIALS,34490,,10.61230769230769230769230769230769230769,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
145,MACROMOLECULAR MATERIALS AND ENGINEERING,34019,,15.59074243813015582034830430797433547204,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
146,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH PART B-APPLIED BIOMATERIALS,33886,,14.79737991266375545851528384279475982533,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
147,FRONTIERS IN MATERIALS,33870,,10.07136485280999107939339875111507582516,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
148,MECHANICS OF MATERIALS,33537,,14.62581770606192760575665067597034452682,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
149,MATERIALS AND MANUFACTURING PROCESSES,33421,,16.37481626653601175894169524742773150416,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
150,FIBERS AND POLYMERS,32350,,9.12038342261065689314914011840992387933,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
151,JOURNAL OF SOL-GEL SCIENCE AND TECHNOLOGY,32241,,9.91115893021826006762988011066707654473,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
152,CELL REPORTS PHYSICAL SCIENCE,31897,,15.81408031730292513634110064452156668319,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
153,JOURNAL OF CENTRAL SOUTH UNIVERSITY,30175,,8.92487429754510499852114758947057083703,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
154,BEILSTEIN JOURNAL OF NANOTECHNOLOGY,30039,,15.62090483619344773790951638065522620905,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
155,JOURNAL OF ADVANCED CERAMICS,29890,,31.03842159916926272066458982346832814123,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
156,ISIJ INTERNATIONAL,28131,,9.17215520052168242582328007825236387349,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
157,JOURNAL OF NATURAL FIBERS,27991,,11.14291401273885350318471337579617834395,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
158,FRONTIERS IN BIOENGINEERING AND BIOTECHNOLOGY,27751,,18.7380148548278190411883862255232950709,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
159,MATERIALS SCIENCE & ENGINEERING R-REPORTS,27677,,81.16422287390029325513196480938416422287,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
160,INTERNATIONAL JOURNAL OF ADHESION AND ADHESIVES,27644,,13.50464093795798729848558866634098680997,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
161,INFOMAT,27605,,52.88314176245210727969348659003831417625,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
162,JOURNAL OF VACUUM SCIENCE & TECHNOLOGY A,27384,,9.68659356207994340290060134418111071808,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
163,INTERNATIONAL JOURNAL OF MINERALS METALLURGY AND MATERIALS,27348,,13.84708860759493670886075949367088607595,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
164,MICROSYSTEM TECHNOLOGIES-MICRO-AND NANOSYSTEMS-INFORMATION STORAGE AND PROCESSING SYSTEMS,27230,,7.58073496659242761692650334075723830735,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
165,ENERGY & ENVIRONMENTAL MATERIALS,27226,,30.35228539576365663322185061315496098105,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
166,JOURNAL OF MATERIALS SCIENCE-MATERIALS IN MEDICINE,26574,,17.62201591511936339522546419098143236074,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
167,SCIENCE BULLETIN,25912,,55.60515021459227467811158798283261802575,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
168,MATERIALS RESEARCH LETTERS,25722,,32.51833122629582806573957016434892541087,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
169,FATIGUE & FRACTURE OF ENGINEERING MATERIALS & STRUCTURES,25671,,11.08419689119170984455958549222797927461,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
170,MATERIALS SCIENCE AND TECHNOLOGY,25206,,10.73052362707535121328224776500638569604,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
171,METALS AND MATERIALS INTERNATIONAL,25038,,10.47176913425345043914680050188205771644,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
172,JOURNAL OF BIOMEDICAL NANOTECHNOLOGY,24431,,14.16289855072463768115942028985507246377,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
173,BIOMEDICAL MATERIALS,24122,,13.70568181818181818181818181818181818182,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
174,SUSTAINABLE MATERIALS AND TECHNOLOGIES,23928,,17.62002945508100147275405007363770250368,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
175,TEXTILE RESEARCH JOURNAL,23857,,8.06252112200067590402162892869212571815,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
176,JOURNAL OF INTELLIGENT MATERIAL SYSTEMS AND STRUCTURES,23843,,12.02370146243066061522945032778618255169,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
177,SCIENCE AND TECHNOLOGY OF ADVANCED MATERIALS,23791,,30.93758127438231469440832249674902470741,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
178,CARBON ENERGY,22902,,38.42617449664429530201342281879194630872,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
179,PROGRESS IN NATURAL SCIENCE-MATERIALS INTERNATIONAL,22778,,20.85897435897435897435897435897435897436,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
180,MATERIALS TODAY BIO,22583,,12.42872867363786461199779856906989543203,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
181,JOURNAL OF MATERIOMICS,21615,,23.5971615720524017467248908296943231441,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
182,MRS BULLETIN,21479,,21.05784313725490196078431372549019607843,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
183,CHEMNANOMAT,21267,,12.04246885617214043035107587768969422424,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
184,NDT & E INTERNATIONAL,21079,,15.43118594436310395314787701317715959004,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
185,STEEL RESEARCH INTERNATIONAL,21075,,7.36115962277331470485504715333566189312,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
186,ADVANCED SUSTAINABLE SYSTEMS,20480,,14.78700361010830324909747292418772563177,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
187,JOURNAL OF THERMAL SPRAY TECHNOLOGY,20471,,11.8056516724336793540945790080738177624,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
188,PARTICUOLOGY,20290,,12.9731457800511508951406649616368286445,Journals,ResearchFields,MATERIALS SCIENCE,Materials Science,
