row,name,cites,wos_docs,cites_per_paper,groupBy,filterBy,filterValues,subject,institution
24,UNIVERSITY OF MELBOURNE,139440,,13.05251333894973322100533557989328840213,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
25,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,138735,,22.44539718492153373240575958582753599741,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
26,UNIVERSITY OF SYDNEY,136277,,13.3604901960784313725490196078431372549,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
27,UTRECHT UNIVERSITY,133707,,19.12832618025751072961373390557939914163,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
28,UNIVERSITY OF AMSTERDAM,131658,,14.81634031060094530722484807562457798785,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
29,UNIVERSITY OF QUEENSLAND,127101,,14.24420038103776756696178415331166647988,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
30,UNIVERSITY OF PENNSYLVANIA,126911,,14.83992048643592142188961646398503274088,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
31,HARVARD MEDICAL SCHOOL,124849,,18.33049478784319483188959036852150932315,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
32,UNIVERSITY OF BRITISH COLUMBIA,123831,,14.80877780435302559196364506099019373356,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
33,UNIVERSITY OF WISCONSIN SYSTEM,122940,,13.31528214014946387956243907722300444059,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
34,UNIVERSITY OF CALIFORNIA LOS ANGELES,120796,,14.65081867798665858095815645845967252881,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
35,STATE UNIVERSITY OF NEW YORK (SUNY) SYSTEM,120438,,11.98149621965777954635893354556307202547,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
36,MONASH UNIVERSITY,119157,,12.25895061728395061728395061728395061728,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
37,NEW YORK UNIVERSITY,116037,,13.85516417910447761194029850746268656716,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
38,UNIVERSITY SYSTEM OF MARYLAND,115813,,14.15633785600782300452267448967118934116,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
39,JOHNS HOPKINS BLOOMBERG SCHOOL OF PUBLIC HEALTH,115318,,16.99351606248157972295903330386089006779,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
40,UNIVERSITY OF ILLINOIS SYSTEM,114560,,12.25502781343602909713307659392383397518,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
41,YALE UNIVERSITY,113758,,14.88589374509290761580738026694582570008,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
42,LONDON SCHOOL OF HYGIENE & TROPICAL MEDICINE,112894,,19.53183391003460207612456747404844290657,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
43,UNIVERSITY OF MINNESOTA SYSTEM,112489,,14.21033350176856998484082870136432541688,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
44,PENNSYLVANIA STATE UNIVERSITY,111117,,13.66752767527675276752767527675276752768,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
45,UNIVERSITY OF MINNESOTA TWIN CITIES,109381,,14.435924508380625577405305529893097532,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
46,ARIZONA STATE UNIVERSITY,107514,,14.75827041866849691146190803019903912148,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
47,CHINESE ACADEMY OF SCIENCES,107411,,20.9746143331380589728568638937707479008,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
48,KING'S COLLEGE LONDON,106267,,13.97146989219037601893242177228503812779,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
49,VRIJE UNIVERSITEIT AMSTERDAM,105829,,17.27538361083904668625530525628468821417,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
50,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,104257,,16.57240502304879987283420759815609601017,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
51,CENTERS FOR DISEASE CONTROL & PREVENTION - USA,102078,,16.472163950298531547522994997579473939,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
52,CALIFORNIA STATE UNIVERSITY SYSTEM,100907,,11.10454495433036205568394409596126334324,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
53,UNIVERSITY OF NEW SOUTH WALES SYDNEY,100515,,12.96633126934984520123839009287925696594,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
54,US DEPARTMENT OF VETERANS AFFAIRS,97991,,16.699216087252897068847989093387866394,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
55,OHIO STATE UNIVERSITY,97608,,13.34901531728665207877461706783369803063,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
56,UNIVERSITY OF TEXAS AUSTIN,97013,,13.45160843039378813089295618413754853023,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
57,DUKE UNIVERSITY,95758,,15.63651208360548661005878510777269758328,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
58,UNIVERSITY OF MANCHESTER,95454,,14.56645811078895162520982755989623073401,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
59,UNIVERSITY OF COLORADO SYSTEM,95325,,14.37349215922798552472858866103739445115,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
60,PENNSYLVANIA STATE UNIVERSITY - UNIVERSITY PARK,95296,,13.96073835335481980662174040433636097275,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
61,UNIVERSITY OF BRISTOL,94867,,20.03950147866497676383607942543303760034,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
62,UNIVERSITY OF CALIFORNIA BERKELEY,94860,,15.19948726165678577151097580515942957859,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
63,ERASMUS UNIVERSITY ROTTERDAM,94627,,16.97954423111430109456307195406423829176,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
64,UNIVERSITY OF COPENHAGEN,93499,,14.53201740752253652471246502953061858875,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
65,UNIVERSITY OF HONG KONG,93217,,14.27956495098039215686274509803921568627,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
66,VETERANS HEALTH ADMINISTRATION (VHA),92664,,16.93421052631578947368421052631578947368,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
67,NATIONAL INSTITUTES OF HEALTH (NIH) - USA,92516,,22.26082771896053897978825794032723772859,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
68,UNIVERSITY OF WISCONSIN MADISON,92279,,13.63863434821164646763227904227017440142,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
69,UNIVERSITY OF EDINBURGH,91915,,13.86349924585218702865761689291101055807,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
70,UNIVERSITY OF SOUTHERN CALIFORNIA,91863,,15.22675285927399303828940825459970164097,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
71,BOSTON UNIVERSITY,91136,,14.3521259842519685039370078740157480315,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
72,INDIANA UNIVERSITY SYSTEM,91082,,13.21944847605224963715529753265602322206,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
73,MCGILL UNIVERSITY,89291,,13.96044402751719824890556597873671044403,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
74,HONG KONG POLYTECHNIC UNIVERSITY,87635,,16.56616257088846880907372400756143667297,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
75,MICHIGAN STATE UNIVERSITY,87294,,13.4339796860572483841181902123730378578,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
76,UNIVERSITY OF OTTAWA,86404,,16.76120271580989330746847720659553831232,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
77,LONDON SCHOOL ECONOMICS & POLITICAL SCIENCE,86165,,15.1592188599577762139338494018296973962,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
78,NORTHWESTERN UNIVERSITY,85768,,15.90063032999629217649239896180941787171,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
79,UNIVERSITY OF OSLO,83380,,12.7453378171812901253439315194130235402,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
80,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE (CNRS),83151,,10.49488829988640666414237031427489587278,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
81,GHENT UNIVERSITY,82913,,13.58338794233289646133682830930537352556,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
82,UTAH SYSTEM OF HIGHER EDUCATION,82806,,12.9526044110746128578132332238385734397,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
83,UNIVERSITY OF MASSACHUSETTS SYSTEM,79993,,13.43291351805205709487825356842989084803,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
84,NATIONAL UNIVERSITY OF SINGAPORE,79304,,13.85222707423580786026200873362445414847,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
85,KAROLINSKA INSTITUTET,78293,,15.87771243155546542283512472115189616711,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
86,WORLD HEALTH ORGANIZATION,78272,,19.6416562107904642409033877038895859473,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
87,UNIVERSITY OF LEEDS,78138,,16.58628741243897261727870940352366801104,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
88,ARIZONA STATE UNIVERSITY-TEMPE,77695,,15.33353068877047562660351292678113282021,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
89,UNIVERSITY OF MARYLAND COLLEGE PARK,77528,,15.78660150682142129912441457951537365099,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
90,RUTGERS UNIVERSITY SYSTEM,77057,,12.26631645972620184654568608723336517033,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
91,CORNELL UNIVERSITY,76854,,14.93180493491354186904993199922284826112,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
92,GRIFFITH UNIVERSITY,76292,,14.08381022706294997230939634484031751892,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
93,DEAKIN UNIVERSITY,76080,,13.23590814196242171189979123173277661795,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
94,INDIANA UNIVERSITY BLOOMINGTON,75785,,13.60836775004489136290177769797091039684,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
95,AARHUS UNIVERSITY,74650,,14.43627924966157416360471862309031135177,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
96,UNIVERSITY OF SHEFFIELD,73367,,15.22136929460580912863070539419087136929,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
97,EMORY UNIVERSITY,73227,,15.18917237087741132545115121344119477287,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
98,UNIVERSITY OF PITTSBURGH,73221,,13.89392789373814041745730550284629981025,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
99,KU LEUVEN,72627,,12.92295373665480427046263345195729537367,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
100,STOCKHOLM UNIVERSITY,72416,,14.7216914006911973978450904655417767839,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
101,UNIVERSITY OF GRONINGEN,71665,,13.66609458428680396643783371472158657513,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
102,UNIVERSITY OF CALIFORNIA SAN DIEGO,71144,,15.93727598566308243727598566308243727599,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
103,IMPERIAL COLLEGE LONDON,70788,,21.29602888086642599277978339350180505415,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
104,LUND UNIVERSITY,69621,,15.0890767230169050715214564369310793238,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
105,AUSTRALIAN NATIONAL UNIVERSITY,69268,,11.91605023223808704627558919662824703251,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
106,RUTGERS UNIVERSITY NEW BRUNSWICK,68763,,12.60549954170485792850595783684692942255,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
107,TEXAS A&M UNIVERSITY SYSTEM,68578,,12.54628613245517746066593487010611050128,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
108,VANDERBILT UNIVERSITY,68405,,14.06641990540818424840633353896771540202,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
109,CITY UNIVERSITY OF NEW YORK (CUNY) SYSTEM,67949,,11.61719952128568986151478885279534963242,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
110,PEKING UNIVERSITY,65946,,15.03214041486209254615910645087759288808,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
111,LEIBNIZ ASSOCIATION,65780,,15.03542857142857142857142857142857142857,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
112,UNIVERSITY OF FLORIDA,64979,,11.95125988596652565753172705536141254368,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
113,UNIVERSITY OF CHICAGO,64648,,12.96590453269153630164460489370236662655,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
114,MCMASTER UNIVERSITY,64314,,14.90820584144645340751043115438108484006,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
115,UNIVERSITY OF UTAH,64308,,14.06254100153072381368904439099059698229,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
116,UNIVERSITY OF HELSINKI,64169,,11.55365502340655383507382066978754051134,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
117,QUEENSLAND UNIVERSITY OF TECHNOLOGY (QUT),63833,,15.22007629947544110634239389604196471149,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
118,UNIVERSITE DE MONTREAL,63497,,12.63119156554605132285657449771235329222,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
119,UNIVERSITY OF SOUTH CAROLINA SYSTEM,63409,,14.99030732860520094562647754137115839243,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
120,UNIVERSITY OF SOUTH CAROLINA COLUMBIA,63401,,14.99196027429652400094585008276188224166,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
121,UNIVERSITY OF ALABAMA SYSTEM,63309,,11.99943138741470811220621683093252463988,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
122,GEORGE WASHINGTON UNIVERSITY,62693,,15.30217232121064193312179643641689040762,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
123,WASHINGTON UNIVERSITY (WUSTL),62693,,14.75823917137476459510357815442561205273,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
124,WAGENINGEN UNIVERSITY & RESEARCH,62692,,20.19716494845360824742268041237113402062,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
125,UNIVERSITY OF GEORGIA,62585,,13.72177154132865599649199736899802674852,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
126,BRIGHAM & WOMEN'S HOSPITAL,62363,,19.69150615724660562046100410483107041364,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
127,SWISS FEDERAL INSTITUTES OF TECHNOLOGY DOMAIN,62138,,21.55324314949705168227540756156781130767,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
128,LEIDEN UNIVERSITY,61355,,12.91140572390572390572390572390572390572,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
129,BROWN UNIVERSITY,61305,,13.08817250213492741246797608881298035867,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
130,UNIVERSITY OF EXETER,61023,,16.84322384764007728401876897598675131107,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
131,LEIDEN UNIVERSITY - EXCL LUMC,60081,,12.98487140695915279878971255673222390318,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
132,UNIVERSITY OF SUSSEX,59659,,17.9587597832630945213726670680313064419,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
133,UNIVERSITY OF AUCKLAND,59556,,14.23422562141491395793499043977055449331,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
134,UNIVERSITY OF GOTHENBURG,59378,,12.22020991973657131096933525416752418193,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
135,UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN,59307,,12.25351239669421487603305785123966942149,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
136,UNIVERSITY OF SOUTHAMPTON,58788,,16.39832635983263598326359832635983263598,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
137,UNIVERSITY OF CAPE TOWN,58461,,14.97464139344262295081967213114754098361,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
138,TEXAS A&M UNIVERSITY COLLEGE STATION,58442,,13.22815753734721593481213218650973291082,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
139,UNIVERSITY OF ZURICH,58258,,16.00494505494505494505494505494505494505,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
140,UNIVERSITY OF YORK - UK,58129,,14.71620253164556962025316455696202531646,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
141,INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE (INSERM),58111,,13.47657699443413729128014842300556586271,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
142,ERASMUS UNIVERSITY ROTTERDAM - EXCL ERASMUS MC,57795,,15.07040417209908735332464146023468057366,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
143,SUN YAT SEN UNIVERSITY,57474,,15.89435840707964601769911504424778761062,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
144,PURDUE UNIVERSITY SYSTEM,57435,,13.35076708507670850767085076708507670851,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
145,FLORIDA STATE UNIVERSITY,57370,,13.75119846596356663470757430488974113135,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
146,RADBOUD UNIVERSITY NIJMEGEN,57171,,12.38003464703334776959722823733217843222,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
147,PURDUE UNIVERSITY,56379,,13.6510895883777239709443099273607748184,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
148,UNIVERSITY OF GLASGOW,56158,,13.59757869249394673123486682808716707022,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
149,CURTIN UNIVERSITY,55950,,14.13235665572114170245011366506693609497,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
150,UNIVERSITY OF BIRMINGHAM,55782,,12.5409172661870503597122302158273381295,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
151,UNIVERSITY OF ILLINOIS CHICAGO,55125,,12.4015748031496062992125984251968503937,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
152,CHINESE UNIVERSITY OF HONG KONG,55041,,12.07039473684210526315789473684210526316,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
153,UNIVERSITY OF ILLINOIS CHICAGO HOSPITAL,54639,,12.43208191126279863481228668941979522184,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
154,WUHAN UNIVERSITY,54622,,15.92942548848060659084281131525226013415,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
155,UNIVERSITY OF ALBERTA,54045,,12.33904109589041095890410958904109589041,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
156,UNIVERSITY OF NOTTINGHAM,53925,,14.30371352785145888594164456233421750663,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
157,NEWCASTLE UNIVERSITY - UK,53785,,14.57588075880758807588075880758807588076,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
158,UPPSALA UNIVERSITY,53714,,12.93378280760895738020707921984107873826,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
159,UNIVERSITY OF LIVERPOOL,53655,,14.76066024759284731774415405777166437414,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
160,UNIVERSITY OF CALIFORNIA DAVIS,53579,,14.50825886812889249932304359599241808828,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
161,UNIVERSITY OF WATERLOO,53283,,15.97691154422788605697151424287856071964,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
162,MAASTRICHT UNIVERSITY,53239,,12.85345243843553838725253500724287783679,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
163,MASSACHUSETTS INSTITUTE OF TECHNOLOGY (MIT),52561,,20.57987470634299138606108065779169929522,Institutions,ResearchFields,"SOCIAL SCIENCES, GENERAL","Social Sciences, General",
