row,name,cites,wos_docs,cites_per_paper,groupBy,filterBy,filterValues,subject,institution
64,UNIVERSITY OF CALIFORNIA BERKELEY,78176,,28.55222790357925493060628195763330898466,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
65,SORBONNE UNIVERSITE,76789,,17.37700837293505317945236478841366825074,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
66,TEXAS A&M UNIVERSITY COLLEGE STATION,74856,,13.89051772128409723510855446279458155502,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
67,UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN,74292,,16.69108065603235228038643001572680296563,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
68,PURDUE UNIVERSITY SYSTEM,73695,,18.6806083650190114068441064638783269962,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
69,UNIVERSITY OF WISCONSIN MADISON,72945,,17.98446745562130177514792899408284023669,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
70,PENNSYLVANIA COMMONWEALTH SYSTEM OF HIGHER EDUCATION (PCSHE),72697,,22.49288366336633663366336633663366336634,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
71,PURDUE UNIVERSITY,72282,,18.94678899082568807339449541284403669725,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
72,UNIVERSITY OF MELBOURNE,72185,,18.20554854981084489281210592686002522068,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
73,KING SAUD UNIVERSITY,71571,,15.94364000891067052795722878146580530185,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
74,UTRECHT UNIVERSITY,71164,,21.21132637853949329359165424739195230999,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
75,UNIVERSITY OF ZURICH,71092,,18.2990990990990990990990990990990990991,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
76,IOWA STATE UNIVERSITY,71034,,18.35978288963556474541225122770741793745,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
77,UNITED STATES FOREST SERVICE,70653,,15.65197164377492246344705361098803721755,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
78,UNIVERSITY OF HELSINKI,70236,,18.54660681278056509110113546342751518352,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
79,UNIVERSITY OF CAMBRIDGE,70190,,22.38915470494417862838915470494417862839,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
80,UNITED STATES GEOLOGICAL SURVEY,69534,,14.15594462540716612377850162866449511401,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
81,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,69380,,9.95837519735897803932826180565523180709,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
82,UNIVERSITY OF TASMANIA,69002,,24.17729502452697967764540995094604064471,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
83,UNIVERSITY OF OXFORD,68792,,24.18846694796061884669479606188466947961,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
84,CIRAD,68672,,17.35017685699848408287013643254168772107,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
85,"INSTITUTE OF GENETICS & DEVELOPMENTAL BIOLOGY, CAS",68117,,46.18101694915254237288135593220338983051,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
86,UNIVERSITY OF TOKYO,67861,,14.66947686986597492434068309554690877648,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
87,UNIVERSITY OF WASHINGTON,67401,,22.0480863591756624141315014720314033366,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
88,FUJIAN AGRICULTURE & FORESTRY UNIVERSITY,66694,,17.36370736787294975266857589169487112731,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
89,UNIVERSITY OF GUELPH,66105,,13.36804853387259858442871587462082912032,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
90,SHANDONG AGRICULTURAL UNIVERSITY,66079,,18.87971428571428571428571428571428571429,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
91,UNIVERSITY OF MISSOURI SYSTEM,65507,,21.22715489306545690213869086195722618276,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
92,UNIVERSITY OF SYDNEY,65486,,17.82416984213391399020141535111594991835,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
93,UNIVERSITY OF WASHINGTON SEATTLE,64972,,22.26593557230980123372172721041809458533,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
94,AARHUS UNIVERSITY,63344,,18.33931673422119281991893456861609727852,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
95,PENNSYLVANIA STATE UNIVERSITY,62126,,23.39081325301204819277108433734939759036,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
96,COLORADO STATE UNIVERSITY SYSTEM,61234,,14.10596636719649850264915917991246256623,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
97,COLORADO STATE UNIVERSITY FORT COLLINS,60954,,14.14574147133905778602924112323044789974,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
98,AUSTRALIAN NATIONAL UNIVERSITY,59806,,24.48055669259107654523127302496930004093,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
99,BEIJING FORESTRY UNIVERSITY,59758,,14.05409219190968955785512699905926622766,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
100,UNIVERSITY OF PRETORIA,59745,,16.64206128133704735376044568245125348189,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
101,SICHUAN AGRICULTURAL UNIVERSITY,59637,,14.49963530269876002917578409919766593727,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
102,PENNSYLVANIA STATE UNIVERSITY - UNIVERSITY PARK,59482,,24.37786885245901639344262295081967213115,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
103,"KUNMING INSTITUTE OF BOTANY, CAS",59362,,21.46907775768535262206148282097649186257,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
104,POLISH ACADEMY OF SCIENCES,58940,,12.51911639762107051826677994902293967715,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
105,AGROPARISTECH,58707,,24.43071161048689138576779026217228464419,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
106,UNIVERSITE PSL,58044,,16.54618015963511972633979475484606613455,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
107,AGRICULTURE & AGRI FOOD CANADA,57144,,16.70877192982456140350877192982456140351,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
108,OHIO STATE UNIVERSITY,56920,,15.11016724183700557472790018582426333953,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
109,UNIVERSITY OF MISSOURI COLUMBIA,56313,,20.10460549803641556586933238129239557301,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
110,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA (EMBRAPA),56224,,11.34463276836158192090395480225988700565,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
111,UNIVERSITY OF ADELAIDE,55962,,19.85172046825115289109613338063142958496,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
112,UNIVERSIDADE DE LISBOA,55729,,16.41985857395403653506187389510901591043,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
113,UNIVERSITE DE TOULOUSE,55514,,20.24580598103574033552151714077315827863,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
114,UNIVERSITY OF EDINBURGH,55038,,16.54780517137702946482260974143114852676,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
115,WASHINGTON STATE UNIVERSITY,54225,,17.00376293508936970837253057384760112888,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
116,UNIVERSITY OF GOTTINGEN,54082,,19.11024734982332155477031802120141342756,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
117,JAMES COOK UNIVERSITY,54014,,20.70295132234572633192794174013031812955,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
118,JOHN INNES CENTER,54009,,47.37631578947368421052631578947368421053,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
119,MUSEUM NATIONAL D'HISTOIRE NATURELLE (MNHN),53864,,14.24219989423585404547858276044420941301,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
120,UNIVERSITY SYSTEM OF MARYLAND,53788,,21.49800159872102318145483613109512390088,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
121,UNIVERSITY OF NORTH CAROLINA,53596,,21.5158570855078281814532316338819751104,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
122,KYOTO UNIVERSITY,53013,,13.21690351533283470456245325355272999252,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
123,UNIVERSITY OF TEXAS SYSTEM,53003,,19.93343362166227905227529146295599849568,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
124,AUTONOMOUS UNIVERSITY OF BARCELONA,51468,,17.86463033668864977438389448108295730649,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
125,KANSAS STATE UNIVERSITY,50928,,16.70866141732283464566929133858267716535,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
126,UNIVERSITY OF CALIFORNIA RIVERSIDE,50783,,22.78286227007626738447734410049349484074,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
127,UNIVERSIDADE FEDERAL DE VICOSA,50348,,12.01336196611787162968265330470054879504,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
128,RIKEN,50183,,33.88453747467927076299797434166103983795,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
129,UNIVERSITY OF EXETER,49601,,21.07094307561597281223449447748513169074,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
130,HARVARD UNIVERSITY,48907,,22.13988229968311453146220009053870529651,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
131,UNIVERSITY OF TURIN,48780,,17.52155172413793103448275862068965517241,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
132,ECOLE PRATIQUE DES HAUTES ETUDES (EPHE),48629,,15.7171945701357466063348416289592760181,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
133,"INSTITUTE OF BOTANY, CAS",48627,,24.84772611139499233520694941236586612161,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
134,UNIVERSITY OF AGRICULTURE FAISALABAD,48177,,15.20738636363636363636363636363636363636,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
135,CHINESE ACADEMY OF FISHERY SCIENCES,48141,,11.30866807610993657505285412262156448203,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
136,DUKE UNIVERSITY,47949,,28.7981981981981981981981981981981981982,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
137,UNIVERSITY OF PADUA,47852,,15.30284617844579469139750559641829229293,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
138,"ROYAL BOTANIC GARDENS, KEW",47787,,20.01968998743192291579388353581901968999,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
139,UNIVERSITY OF BARCELONA,47751,,19.67490729295426452410383189122373300371,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
140,YANGZHOU UNIVERSITY,47298,,13.18227424749163879598662207357859531773,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
141,UNIVERSITY OF TENNESSEE SYSTEM,47100,,15.46798029556650246305418719211822660099,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
142,CALIFORNIA STATE UNIVERSITY SYSTEM,46876,,16.54057868736767819336626676076217360621,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
143,"INSTITUTE OF CROP SCIENCES, CAAS",46823,,26.61910176236498010233086981239340534395,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
144,IFREMER,46748,,17.48242333582647718773373223635003739716,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
145,UNIVERSIDADE DO PORTO,46673,,14.94492475184117835414665385846942042907,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
146,SMITHSONIAN NATIONAL MUSEUM OF NATURAL HISTORY,46577,,14.90941101152368758002560819462227912932,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
147,MONTPELLIER SUPAGRO,46474,,25.24388919065725149375339489407930472569,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
148,UNIVERSITY OF ALBERTA,45862,,17.1832146871487448482577744473585612589,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
149,UNIVERSITY OF CALIFORNIA SAN DIEGO,45563,,25.81473087818696883852691218130311614731,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
150,VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY,45127,,15.56103448275862068965517241379310344828,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
151,"CENTER FOR EXCELLENCE IN MOLECULAR PLANT SCIENCES, CAS",44794,,38.54905335628227194492254733218588640275,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
152,ETH ZURICH,44740,,23.60949868073878627968337730870712401055,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
153,UNIVERSITY OF TORONTO,44553,,20.00583744948361023798832510103277952402,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
154,UNIVERSITY OF BERN,44054,,15.36588768747820020927799093128705964423,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
155,UNIVERSITY OF TENNESSEE KNOXVILLE,43860,,15.33030408947920307584760573226144704649,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
156,TECHNICAL UNIVERSITY OF DENMARK,43391,,21.76078234704112337011033099297893681043,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
157,OCEAN UNIVERSITY OF CHINA,42869,,12.78145497912939773404889683959451401312,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
158,FREE UNIVERSITY OF BERLIN,42857,,17.4926530612244897959183673469387755102,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
159,COUNCIL OF SCIENTIFIC & INDUSTRIAL RESEARCH (CSIR) - INDIA,42805,,15.76030927835051546391752577319587628866,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
160,UNIVERSITY OF NOTTINGHAM,42693,,21.06216082881105081401085347804637395165,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
161,SEOUL NATIONAL UNIVERSITY (SNU),42497,,13.20602858918582970789310130515848353014,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
162,UNIVERSITY OF ARIZONA,42318,,21.881075491209927611168562564632885212,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
163,UNIVERSITY OF VIENNA,42098,,17.38868236266005782734407269723254853366,Institutions,ResearchFields,PLANT & ANIMAL SCIENCE,Plant & Animal Science,
